Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/09 12:29,8,80C374660,233064,80C3C2AB0,255.34,UK Pound,255.34,UK Pound,Cheque,0
2022/09/09 12:50,350380,8128E22E0,150407,8128DEFA0,2292.46,Brazil Real,2292.46,Brazil Real,Credit Card,0
2022/09/09 13:14,217242,80BE40690,27387,810752570,440.83,Euro,440.83,Euro,Cash,0
2022/09/09 14:18,425,801CCCFF0,14652,802B67A70,494.73,Euro,494.73,Euro,Credit Card,0
2022/09/09 13:15,70,10042B6F0,215128,81B86C3E0,93703.17,Yuan,93703.17,Yuan,Credit Card,0
2022/09/09 12:06,137117,80DF77FC0,236335,80E324DD0,2414.4,Canadian Dollar,2414.4,Canadian Dollar,Credit Card,0
2022/09/09 13:41,24,80C3BD800,25,80C3BD940,2350.92,UK Pound,2350.92,UK Pound,ACH,0
2022/09/09 12:08,5923,8033F0E00,28335,80342BCB0,3241.55,Yuan,3241.55,Yuan,Credit Card,0
2022/09/09 12:26,1277,8019B5A50,2545,801E52650,22674.02,US Dollar,22674.02,US Dollar,ACH,0
2022/09/09 14:28,19419,80573E4C0,215239,8079DDDD0,4.39,US Dollar,4.39,US Dollar,Cash,0
2022/09/09 14:12,20,800059410,20,800059410,31116.75,US Dollar,31116.75,US Dollar,Cheque,0
2022/09/09 13:00,116342,807E64120,29264,80B422370,2062.96,US Dollar,2062.96,US Dollar,Cheque,0
2022/09/09 13:25,70,10042B660,266488,81BBB2170,15782.54,US Dollar,15782.54,US Dollar,Credit Card,0
2022/09/09 11:56,10,8000A64D0,10,8000A64D0,88.49,Canadian Dollar,88.49,Canadian Dollar,Credit Card,0
2022/09/09 13:23,19856,805BD0F40,17180,8067AC740,424.14,Yen,424.14,Yen,ACH,0
2022/09/09 13:25,330073,819F2D360,217717,819F1C660,191.61,US Dollar,191.61,US Dollar,ACH,0
2022/09/09 13:35,69521,8197A44D1,71399,81A4F5291,0.012645,Bitcoin,0.012645,Bitcoin,Bitcoin,0
2022/09/09 13:34,18247,809AED740,229026,80DCE63A0,424.93,US Dollar,424.93,US Dollar,Cheque,0
2022/09/09 13:33,224237,80A170EE0,40264,80ECFBE70,2901.19,Rupee,2901.19,Rupee,Credit Card,0
2022/09/09 12:21,5923,80293E280,27425,802C3CB30,10518.44,Yuan,10518.44,Yuan,Cheque,0
2022/09/09 12:56,110821,80CEEF070,139884,811E303C0,458584.91,US Dollar,458584.91,US Dollar,Cheque,0
2022/09/09 12:56,310390,8048D2F60,29844,8048E1A50,1657.57,Yuan,1657.57,Yuan,Cheque,0
2022/09/09 14:19,349,80DA1DF60,8814,814C55F30,1632.82,US Dollar,1632.82,US Dollar,Cheque,0
2022/09/09 13:13,0,8060ADFF0,114983,807C397A0,48.51,Euro,48.51,Euro,Cash,0
2022/09/09 13:38,350032,812456800,49096,812427390,6856.77,Brazil Real,6856.77,Brazil Real,ACH,0
2022/09/09 11:48,217,8171D5070,67682,819114F50,279.28,Saudi Riyal,279.28,Saudi Riyal,Credit Card,0
2022/09/09 13:42,224257,80995A160,123824,809C5B560,7183.36,Rupee,7183.36,Rupee,Cheque,0
2022/09/09 14:13,124592,80EC4B680,19414,80ED7EAC0,131004.43,Rupee,131004.43,Rupee,Credit Card,0
2022/09/09 13:13,18,800074910,18,800074910,61297.39,Yen,61297.39,Yen,Cheque,0
2022/09/09 12:41,20,8005BBD60,1812,802681800,406.42,US Dollar,406.42,US Dollar,Cheque,0
2022/09/09 14:23,117946,80697BC20,17380,8078CFC40,126695.29,Yen,126695.29,Yen,Cheque,0
2022/09/09 13:56,269077,8197CF971,269312,81A500F41,3.701338,Bitcoin,3.701338,Bitcoin,Bitcoin,0
2022/09/09 12:28,70,10042B6A8,255247,81476AAF0,215.95,Euro,215.95,Euro,Cheque,0
2022/09/09 13:23,216,8171FD780,63834,8175431E0,11684.32,Saudi Riyal,11684.32,Saudi Riyal,Credit Card,0
2022/09/09 11:47,23486,808ECFF70,123957,80A218AB0,1831.09,Rupee,1831.09,Rupee,Cheque,0
2022/09/09 13:50,1,800520AA0,2175,801028630,901.08,US Dollar,901.08,US Dollar,Credit Card,0
2022/09/09 13:54,22364,80113BA60,22661,80A6C7B10,181.27,US Dollar,181.27,US Dollar,Cheque,0
2022/09/09 12:07,13590,80414DFD0,123496,80B1E2EA0,3406.72,Euro,3406.72,Euro,Credit Card,0
2022/09/09 11:35,224699,8099FEA40,28767,80AB51BC0,78524.77,Rupee,78524.77,Rupee,Credit Card,0
2022/09/09 13:33,20,800420460,16263,8039DC280,1836.94,US Dollar,1836.94,US Dollar,Credit Card,0
2022/09/09 11:56,70,10042B780,223281,80994F240,24196.21,Rupee,24196.21,Rupee,Credit Card,1
2022/09/09 12:24,15,8043565B0,10461,8043577C0,31194.72,Yuan,31194.72,Yuan,ACH,1
2022/09/09 12:16,10073,804918290,5893,80491B250,61232.9,Yuan,61232.9,Yuan,ACH,1
2022/09/09 12:42,149805,8134638C0,149836,813464410,25481.71,Brazil Real,25481.71,Brazil Real,ACH,1
2022/09/09 12:47,63834,8178CFAD0,217,8178CFB20,18261.89,Saudi Riyal,18261.89,Saudi Riyal,ACH,1
2022/09/09 13:22,70,10042B660,146287,81908D7F0,1163.34,US Dollar,1163.34,US Dollar,Cheque,1
2022/09/09 13:03,12,800134F30,1217,800107560,306.54,US Dollar,306.54,US Dollar,ACH,1
2022/09/11 13:24,1217,800107560,349,80021A8B0,306.54,US Dollar,306.54,US Dollar,ACH,1
2022/09/09 16:59,12,800134F30,498,8004027C0,6015.7,Euro,6015.7,Euro,ACH,1
2022/09/11 15:23,498,8004027C0,349,80021A8B0,5857.33,US Dollar,5857.33,US Dollar,ACH,1
2022/09/09 20:14,12,800134F30,1,8001737E0,1012.88,US Dollar,1012.88,US Dollar,ACH,1
2022/09/11 15:31,1,8001737E0,349,80021A8B0,1012.88,US Dollar,1012.88,US Dollar,ACH,1
2022/09/10 01:24,12,800134F30,11,80014B570,10718.38,US Dollar,10718.38,US Dollar,ACH,1
2022/09/11 16:00,11,80014B570,349,80021A8B0,8743.27,US Dollar,8743.27,US Dollar,ACH,1
2022/09/10 06:38,12,800134F30,20,80025C270,2400.5,Euro,2400.5,Euro,ACH,1
2022/09/12 03:48,20,80025C270,349,80021A8B0,2812.86,US Dollar,2812.86,US Dollar,ACH,1
2022/09/10 14:56,12,800134F30,20,800180370,13437.4,US Dollar,13437.4,US Dollar,ACH,1
2022/09/12 07:56,20,800180370,349,80021A8B0,15311.31,US Dollar,15311.31,US Dollar,ACH,1
2022/09/10 16:08,12,800134F30,20,8002229A0,18248.93,US Dollar,18248.93,US Dollar,ACH,1
2022/09/12 14:01,20,8002229A0,349,80021A8B0,14837.74,US Dollar,14837.74,US Dollar,ACH,1
2022/09/10 18:20,12,800134F30,0,80038EC10,15761.89,Euro,15761.89,Euro,ACH,1
2022/09/12 16:00,0,80038EC10,349,80021A8B0,18469.52,US Dollar,18469.52,US Dollar,ACH,1
2022/09/10 19:50,12,800134F30,3,8002A8C20,2337.69,Euro,2337.69,Euro,ACH,1
2022/09/13 02:36,3,8002A8C20,349,80021A8B0,2459.18,US Dollar,2459.18,US Dollar,ACH,1
2022/09/10 20:02,12,800134F30,425,80025BB90,726.43,Euro,726.43,Euro,ACH,1
2022/09/13 05:06,425,80025BB90,349,80021A8B0,895.6,US Dollar,895.6,US Dollar,ACH,1
2022/09/10 20:49,12,800134F30,423,800250DC0,6116.51,Euro,6116.51,Euro,ACH,1
2022/09/13 06:03,423,800250DC0,349,80021A8B0,6410.08,US Dollar,6410.08,US Dollar,ACH,1
2022/09/10 22:04,12,800134F30,0,800237900,13900.36,Euro,13900.36,Euro,ACH,1
2022/09/13 09:09,0,800237900,349,80021A8B0,13691.27,US Dollar,13691.27,US Dollar,ACH,1
2022/09/11 08:27,12,800134F30,20,8002BF660,14659.32,US Dollar,14659.32,US Dollar,ACH,1
2022/09/13 10:52,20,8002BF660,349,80021A8B0,15178.93,US Dollar,15178.93,US Dollar,ACH,1
2022/09/11 11:31,12,800134F30,1291,8001F49A0,348.5,US Dollar,348.5,US Dollar,ACH,1
2022/09/13 11:31,1291,8001F49A0,349,80021A8B0,289.74,US Dollar,289.74,US Dollar,ACH,1
2022/09/09 13:28,112357,8075B2040,0,8075B45D0,138.2,Euro,138.2,Euro,ACH,1
2022/09/09 13:16,216269,809D79650,24070,809D79740,1170.6,Euro,1170.6,Euro,ACH,1
2022/09/09 13:07,1835,809DFDC60,1595,809DFE550,4130.09,Euro,4130.09,Euro,ACH,1
2022/09/09 13:33,70,10042B660,12,807521110,8.14,US Dollar,8.14,US Dollar,Credit Card,1
2022/09/09 13:31,70,10042B660,237110,81B4DF480,5228.25,US Dollar,5228.25,US Dollar,Cheque,1
2022/09/09 13:59,17102,807A358E0,116186,807A3EB30,989.35,Euro,989.35,Euro,ACH,1
2022/09/09 13:30,64657,818937AF0,63834,818937B90,923.1,Saudi Riyal,923.1,Saudi Riyal,ACH,1
2022/09/09 13:48,70,10042BA51,69289,8196EDC81,3.393535,Bitcoin,3.393535,Bitcoin,Bitcoin,1
2022/09/09 14:11,70,10042B660,1277,80AE913A0,66767.69,US Dollar,66767.69,US Dollar,Cheque,1
2022/09/09 14:28,70,10042B660,258196,816CC8C00,28.26,US Dollar,28.26,US Dollar,Cheque,1
2022/09/09 14:23,259720,819BB5850,19561,819BB58F0,161.07,US Dollar,161.07,US Dollar,ACH,1
2022/09/09 14:05,6681,805DF2440,18491,805E1AD20,1354.09,Euro,1354.09,Euro,ACH,1
2022/09/09 14:22,15168,803A2CCC0,28335,803A2CD10,14066.34,Yuan,14066.34,Yuan,ACH,1
2022/09/09 14:20,2,808CDCAE0,26,808A96100,268027.19,Rupee,268027.19,Rupee,ACH,1
2022/09/09 14:05,70,10042B780,124359,809525BD0,46671.52,Rupee,46671.52,Rupee,Credit Card,1
2022/09/09 14:54,2545,801433AD0,11701,801433C60,4440.06,US Dollar,4440.06,US Dollar,ACH,1
2022/09/09 16:01,70,10042B660,12966,80D9D1570,885.54,US Dollar,885.54,US Dollar,Credit Card,0
2022/09/09 16:03,20,800193160,22595,80CC95C20,485.98,US Dollar,485.98,US Dollar,Wire,0
2022/09/09 17:24,310504,804BBDD80,12469,804BA9EB0,9414.79,Yuan,9414.79,Yuan,Cheque,0
2022/09/09 17:26,358649,81565EB20,13703,81565F250,4222.32,US Dollar,4222.32,US Dollar,Cheque,0
2022/09/09 16:32,137293,80E40EDE0,136136,80F6CAF00,11.26,Canadian Dollar,11.26,Canadian Dollar,Cash,0
2022/09/09 17:23,3440,803745420,110777,81B93B880,37.88,US Dollar,37.88,US Dollar,ACH,0
2022/09/09 16:29,70,10042B660,225759,80E247FC0,1172.05,US Dollar,1172.05,US Dollar,Credit Card,0
2022/09/09 16:19,11,802056A50,224,8034A5690,7970.0,US Dollar,7970.0,US Dollar,Credit Card,0
2022/09/09 15:59,63834,818041ED0,63940,8184C7450,200.55,Saudi Riyal,200.55,Saudi Riyal,Credit Card,0
2022/09/09 16:27,41428,80F533630,212,80FE42940,4742.11,Australian Dollar,4742.11,Australian Dollar,Cheque,0
2022/09/09 15:24,11661,80F5C45A0,237110,81AB7B530,49716.68,US Dollar,49716.68,US Dollar,ACH,0
2022/09/09 16:42,498,80182FB60,7839,80D1074E0,1219.99,Euro,1219.99,Euro,Cheque,0
2022/09/09 16:29,218057,80AB1FE50,31363,80BA517F0,1336.52,US Dollar,1336.52,US Dollar,Cheque,0
2022/09/09 16:09,692,8034D6290,112857,80FC05450,1251.96,Yuan,1251.96,Yuan,Cheque,0
2022/09/09 16:51,137952,80E1691A0,13354,81B5B4C70,96.92,US Dollar,96.92,US Dollar,Credit Card,0
2022/09/09 15:17,11,80C2AEDF0,17,80D088060,1881.47,Canadian Dollar,1881.47,Canadian Dollar,Cheque,0
2022/09/09 14:42,2,8089AB2F0,25,8097E8FD0,12469.15,Rupee,12469.15,Rupee,Cheque,0
2022/09/09 16:08,692,803566A60,692,803566A60,181.22,US Dollar,1213.75,Yuan,ACH,0
2022/09/09 15:27,24317,81152BB60,234736,813410A10,5859.1,US Dollar,5859.1,US Dollar,Cheque,0
2022/09/09 14:34,353971,813AADDD0,252477,813AADC40,238.59,Swiss Franc,238.59,Swiss Franc,Cheque,0
2022/09/09 15:29,8540,80CBEA330,252810,815C9EB20,1340.94,Euro,1340.94,Euro,Credit Card,0
2022/09/09 16:52,70,10042B660,22435,80291EBD0,1720.17,US Dollar,1720.17,US Dollar,Cheque,0
2022/09/09 14:53,241256,80FB5C710,143541,81085D7E0,39.94,Australian Dollar,39.94,Australian Dollar,Credit Card,0
2022/09/09 16:50,22124,805E38180,15331,807BA3DC0,188.8,US Dollar,188.8,US Dollar,Credit Card,0
2022/09/09 16:11,22595,8146288E0,30515,814775AC0,4205.55,US Dollar,4205.55,US Dollar,Cash,0
2022/09/09 14:36,5981,80A138EC0,216492,8131464B0,6883.93,US Dollar,6883.93,US Dollar,Credit Card,0
2022/09/09 16:19,70,10042B8A0,141465,80F9E8D60,106516.45,Australian Dollar,106516.45,Australian Dollar,Cheque,0
2022/09/09 15:33,16293,8026E5700,219815,80AEFBDA0,5.73,Euro,5.73,Euro,ACH,0
2022/09/09 15:35,18493,80A065100,19589,80A4D56B0,742.72,US Dollar,742.72,US Dollar,Credit Card,0
2022/09/09 16:45,152926,8141697A0,54504,8146BAFE0,424.18,Swiss Franc,424.18,Swiss Franc,Cheque,0
2022/09/09 14:49,10,81244F180,149108,812C23080,18804.93,Brazil Real,18804.93,Brazil Real,Credit Card,0
2022/09/09 16:34,70,10042B6A8,231705,811ABF910,20.78,Euro,20.78,Euro,Cheque,0
2022/09/09 15:22,318437,80EEC5F00,11046,80EEC5E10,190.0,US Dollar,190.0,US Dollar,Cheque,0
2022/09/09 15:30,141204,80F1C79C0,212,80F20AE30,285.33,Australian Dollar,285.33,Australian Dollar,Cheque,0
2022/09/09 16:37,341361,80EFE7E10,19,80EFE8C10,126.81,Australian Dollar,126.81,Australian Dollar,ACH,0
2022/09/09 17:22,11968,803EDC500,24438,80C334BC0,1312.82,US Dollar,1312.82,US Dollar,Cheque,0
2022/09/09 15:04,27,800071290,7080,8042D7AA0,6283.31,Yuan,6283.31,Yuan,ACH,0
2022/09/09 16:13,14133,80B6707F0,17256,813D77930,1537.3,US Dollar,1537.3,US Dollar,Cheque,0
2022/09/09 16:38,257433,81537AAE0,257858,8160EA350,1269.02,Shekel,1269.02,Shekel,ACH,0
2022/09/09 15:34,35724,8139C5F40,21939,8139C63D0,94.66,US Dollar,94.66,US Dollar,Cheque,0
2022/09/09 15:59,170566,81A178551,75388,81BAE9961,0.005597,Bitcoin,0.005597,Bitcoin,Bitcoin,0
2022/09/09 15:26,22364,802C94F60,232746,817108FF0,4664.62,US Dollar,4664.62,US Dollar,Credit Card,0
2022/09/09 14:40,24029,801A3D2F0,29919,811C6EF10,1084.51,Euro,1084.51,Euro,ACH,0
2022/09/09 16:20,24633,8056FE830,1422,805D43990,11319.88,US Dollar,11319.88,US Dollar,Credit Card,0
2022/09/09 15:16,1126,8095A8C20,7272,80C824D60,548.41,Euro,548.41,Euro,Credit Card,0
2022/09/09 15:12,70,10042B660,1638,81B939220,38650.34,US Dollar,38650.34,US Dollar,Cheque,0
2022/09/09 15:09,15885,804B40160,110265,804EA1C50,120378.43,Yuan,120378.43,Yuan,Credit Card,0
2022/09/09 17:14,11,803A26050,111425,804DB6520,10790.65,Yuan,10790.65,Yuan,Wire,0
2022/09/09 15:59,51427,81429EB00,214554,818401770,16839.95,Euro,16839.95,Euro,Cheque,0
2022/09/09 15:24,1,8005C9640,225759,80B631500,71.18,US Dollar,71.18,US Dollar,Cash,0
2022/09/09 14:49,23,80B4D8EF0,132849,80C12F9E0,463599.78,Ruble,463599.78,Ruble,ACH,0
2022/09/09 14:34,22264,809E02540,1595,80D6969E0,61.74,Euro,61.74,Euro,ACH,0
2022/09/09 14:55,5383,8027CAB40,600,8027CAD30,624.25,Euro,624.25,Euro,ACH,1
2022/09/09 18:38,600,8027CAD30,5383,8027CAB40,520.87,Euro,520.87,Euro,ACH,1
2022/09/09 15:16,70,10042B660,24317,812AF6E90,1797.67,US Dollar,1797.67,US Dollar,Cash,1
2022/09/10 07:09,11,80043CD00,12503,80121AC20,5926.74,Euro,5926.74,Euro,ACH,1
2022/09/09 22:42,600,800467610,3,8004759B0,12155.74,Euro,12155.74,Euro,ACH,1
2022/09/11 08:26,0,8000F66E0,1394,8006B57C0,6173.78,US Dollar,6173.78,US Dollar,ACH,1
2022/09/09 15:17,27737,80810AD90,600,803279B20,2668.44,Euro,2668.44,Euro,ACH,1
2022/09/09 15:10,27436,80C3B2000,2557,80C3B2050,3087.34,Euro,3087.34,Euro,ACH,1
2022/09/09 15:08,33067,80D1452D0,14172,80D146320,1435.23,Euro,1435.23,Euro,ACH,1
2022/09/09 15:13,247976,8178F2B50,5312,8178F2BF0,3119.99,Euro,3119.99,Euro,ACH,1
2022/09/09 15:23,70,10042B6F0,7080,80294F6D0,1003.22,Yuan,1003.22,Yuan,Cheque,1
2022/09/09 15:03,70,10042B6F0,9096,8051D1020,75781.89,Yuan,75781.89,Yuan,Credit Card,1
2022/09/09 15:08,8,80C3BA590,133372,80C3BA5E0,6431.17,UK Pound,6431.17,UK Pound,ACH,1
2022/09/09 15:28,263431,817F97600,63940,817F976F0,9902.32,Saudi Riyal,9902.32,Saudi Riyal,ACH,1
2022/09/09 15:47,70,10042B660,1812,812505D60,793.66,US Dollar,793.66,US Dollar,Cheque,1
2022/09/11 14:17,425,80028B6E0,0,8001B0F60,3771.88,Euro,3771.88,Euro,ACH,1
2022/09/10 03:50,11,800174F90,20,8003E5360,14829.94,US Dollar,14829.94,US Dollar,ACH,1
2022/09/11 06:17,3,80046A9D0,1595,8003BDE80,3883.05,Euro,3883.05,Euro,ACH,1
2022/09/11 13:28,14,800484BA0,1394,8002CA620,3459.3,US Dollar,3459.3,US Dollar,ACH,1
2022/09/10 01:29,1394,8002C90C0,14,80026C9A0,4162.03,Euro,4162.03,Euro,ACH,1
2022/09/11 13:07,1595,80033F030,20,800143A10,9700.49,US Dollar,9700.49,US Dollar,ACH,1
2022/09/10 14:14,0,800241280,1595,800471960,2240.85,Euro,2240.85,Euro,ACH,1
2022/09/11 06:47,20,8001FF5F0,0,80031CB90,16586.2,Euro,16586.2,Euro,ACH,1
2022/09/11 12:29,1,8002293E0,1231,800131730,6249.38,US Dollar,6249.38,US Dollar,ACH,1
2022/09/10 03:27,425,8002937A0,224,80031E420,18769.83,US Dollar,18769.83,US Dollar,ACH,1
2022/09/10 17:15,498,8004027C0,12,8000EFB10,13673.2,US Dollar,13673.2,US Dollar,ACH,1
2022/09/10 02:36,1231,8001469B0,20,8002C9FB0,18560.63,US Dollar,18560.63,US Dollar,ACH,1
2022/09/10 19:43,1217,80024D5A0,11,8000F1A90,277.46,Euro,277.46,Euro,ACH,1
2022/09/10 12:46,14,8003A1B10,3,8003C0680,2918.14,Euro,2918.14,Euro,ACH,1
2022/09/09 15:42,6829,81B8A0CE0,14213,81B8A3590,1452.71,Euro,1452.71,Euro,ACH,1
2022/09/09 15:52,151037,812FF8630,149108,812FF86D0,4266.43,Brazil Real,4266.43,Brazil Real,ACH,1
2022/09/09 15:50,154228,813DFF760,154007,813DFF7B0,2519.52,Swiss Franc,2519.52,Swiss Franc,ACH,1
2022/09/09 15:45,160008,81682E0D0,257741,816CD6F60,13326.71,Shekel,13326.71,Shekel,ACH,1
2022/09/09 16:01,70,10042B660,23041,806C61750,715.93,US Dollar,715.93,US Dollar,Credit Card,1
2022/09/09 16:23,31635,8144CBE20,220188,8144CBDD0,74.36,US Dollar,74.36,US Dollar,ACH,1
2022/09/09 16:01,70,10042B6A8,21876,800DF7A00,189.88,Euro,189.88,Euro,Cheque,1
2022/09/09 16:21,133372,80C3FCC60,29,80C4E0B70,1914.31,UK Pound,1914.31,UK Pound,ACH,1
2022/09/09 16:01,153607,814DD7760,155710,814DE8400,4228.85,Swiss Franc,4228.85,Swiss Franc,ACH,1
2022/09/09 16:35,214111,80C820240,22031,80C820640,1787.8,US Dollar,1787.8,US Dollar,ACH,1
2022/09/09 16:47,14162,80CD7B0D0,21414,80CD7D900,2890.8,US Dollar,2890.8,US Dollar,ACH,1
2022/09/09 16:55,70,10042B660,20592,81001DF70,60.97,US Dollar,60.97,US Dollar,Cheque,1
2022/09/09 16:40,70,10042B660,20592,81001DF70,146.24,US Dollar,146.24,US Dollar,Credit Card,1
2022/09/09 16:57,40122,811312AA0,18671,811312AF0,2386.08,US Dollar,2386.08,US Dollar,ACH,1
2022/09/09 16:51,70,10042B6A8,2293,801399CF0,1874.48,Euro,1874.48,Euro,Credit Card,1
2022/09/09 16:39,13590,801AFA3D0,14195,801AFD080,1971.63,Euro,1971.63,Euro,ACH,1
2022/09/09 16:59,70,10042B6A8,15607,8040B88D0,2705.21,Euro,2705.21,Euro,Cheque,1
2022/09/09 16:54,253008,814516300,253116,814516350,758.89,Euro,758.89,Euro,ACH,1
2022/09/09 16:38,70,10042B6F0,7080,8045D8950,59.23,Yuan,59.23,Yuan,Credit Card,1
2022/09/09 16:59,70,10042B780,127817,80A5E2FD0,8893.35,Rupee,8893.35,Rupee,Cheque,1
2022/09/09 16:50,152768,8135D1C50,219,8135D2770,70.34,Swiss Franc,70.34,Swiss Franc,ACH,1
2022/09/09 17:20,70,10042B660,234680,80E10E340,59.85,US Dollar,59.85,US Dollar,Cheque,1
2022/09/09 17:00,70,10042B660,113317,810278BD0,358.48,US Dollar,358.48,US Dollar,Cheque,1
2022/09/09 19:35,317174,810480F50,21260,8104810E0,311.24,US Dollar,311.24,US Dollar,Cheque,0
2022/09/09 17:06,285,80ACF9B90,30959,80C1FAF40,21369486.82,Ruble,21369486.82,Ruble,Cash,0
2022/09/09 18:00,63779,81768BAA0,63779,81798F150,895.88,Saudi Riyal,895.88,Saudi Riyal,Credit Card,0
2022/09/09 20:14,1231,80084EFE0,5206,80209B920,8524.24,US Dollar,8524.24,US Dollar,ACH,0
2022/09/09 19:58,13,805A82C10,19856,805BD80B0,105566.1,Yen,105566.1,Yen,Cheque,0
2022/09/09 20:21,5617,804C1A7A0,129050,80CD0CE50,16863.94,US Dollar,16863.94,US Dollar,Cheque,0
2022/09/09 18:13,214,819515251,169804,819D7E1C1,0.045174,Bitcoin,0.045174,Bitcoin,Bitcoin,0
2022/09/09 18:56,19856,8067E07C0,4,80811E480,3020.3,Yen,3020.3,Yen,Cheque,0
2022/09/09 19:30,23571,80A028B00,6045,80B8CF350,309.02,US Dollar,309.02,US Dollar,Cheque,0
2022/09/09 17:32,44580,8108FF5F0,143476,810A47010,7657.21,Australian Dollar,7657.21,Australian Dollar,Cheque,0
2022/09/09 18:18,26,8087E59E0,23544,808F87EE0,11799.59,Rupee,11799.59,Rupee,Cheque,0
2022/09/09 19:02,1291,800646BE0,25443,81B525AC0,2.19,US Dollar,2.19,US Dollar,Cash,0
2022/09/09 18:55,214,8197BDA61,269294,81BEB2D31,0.121737,Bitcoin,0.121737,Bitcoin,Bitcoin,0
2022/09/09 18:50,312517,807390830,21828,807390790,124.84,US Dollar,124.84,US Dollar,Credit Card,0
2022/09/09 17:36,20,800819690,22547,806610660,714.5,US Dollar,714.5,US Dollar,Cheque,0
2022/09/09 18:03,37654,8044DA250,110400,8044DA200,894.43,Yuan,894.43,Yuan,Cheque,0
2022/09/09 18:42,2860,8019D1120,18890,804D3A540,3151.94,US Dollar,3151.94,US Dollar,Credit Card,0
2022/09/09 18:24,63587,8175F0F50,163233,817622A50,858.75,Saudi Riyal,858.75,Saudi Riyal,Cheque,0
2022/09/09 19:21,70,10042B978,53933,813D19500,5149.57,Swiss Franc,5149.57,Swiss Franc,Cheque,0
2022/09/09 17:33,217,819598851,217,819598851,0.026128,Bitcoin,0.026128,Bitcoin,Bitcoin,0
2022/09/09 18:12,19856,808009600,117912,80878F450,301864.1,Yen,301864.1,Yen,Credit Card,0
2022/09/09 18:22,355767,814CCCC40,231705,814CCDCC0,213.32,Euro,213.32,Euro,ACH,0
2022/09/09 20:22,70,10042B660,6045,80BA37040,62.17,US Dollar,62.17,US Dollar,Cash,0
2022/09/09 17:02,41428,80F30DF30,41348,8102000C0,70.77,Australian Dollar,70.77,Australian Dollar,Credit Card,0
2022/09/09 18:15,394,8002DD320,114721,806EC7400,137.93,US Dollar,137.93,US Dollar,Credit Card,0
2022/09/09 17:56,69289,81A201551,170943,81A3B74B1,0.023921,Bitcoin,0.023921,Bitcoin,Bitcoin,0
2022/09/09 19:15,70,10042B6F0,110134,8052ED730,12234.52,Yuan,12234.52,Yuan,Cheque,0
2022/09/09 19:14,350620,812A7E240,149034,812A91BD0,1102.35,Brazil Real,1102.35,Brazil Real,Cheque,0
2022/09/09 17:31,116186,8082A8E50,245292,818403E80,449.07,Euro,449.07,Euro,Cash,0
2022/09/09 17:01,10,800088050,10,800088050,7016.05,Brazil Real,7016.05,Brazil Real,Credit Card,0
2022/09/09 18:19,12,8036E96B0,15885,803E2EEF0,21.86,Yuan,21.86,Yuan,Cash,0
2022/09/09 19:38,23410,80B9BB200,233005,811445E50,1190.76,US Dollar,1190.76,US Dollar,Cheque,0
2022/09/09 18:13,6586,802C56300,212854,810591AD0,196.01,Euro,196.01,Euro,Cheque,0
2022/09/09 18:21,317245,808DCD770,19589,808DCDB30,2289.44,US Dollar,2289.44,US Dollar,Cheque,0
2022/09/09 19:06,214,819A37281,71399,81A34A881,0.131702,Bitcoin,0.131702,Bitcoin,Bitcoin,0
2022/09/09 19:00,372299,81B574161,171723,81B573401,0.015385,Bitcoin,0.015385,Bitcoin,Bitcoin,0
2022/09/09 17:43,27356,8039B2990,113579,8092C3090,2139.72,Yuan,2139.72,Yuan,Credit Card,0
2022/09/09 19:47,14,80F388CF0,41014,810BE5ED0,31564.17,Mexican Peso,31564.17,Mexican Peso,Cheque,0
2022/09/09 18:39,20,819683311,72523,81B79A291,0.509813,Bitcoin,0.509813,Bitcoin,Bitcoin,0
2022/09/09 17:28,41014,810DB1C20,245772,81110A3E0,1849.25,Mexican Peso,1849.25,Mexican Peso,Cash,0
2022/09/09 17:54,1126,801070AD0,12055,801071920,560.94,Euro,560.94,Euro,ACH,1
2022/09/10 13:57,1,80054E7B0,14172,8019787B0,12008.41,Euro,12008.41,Euro,ACH,1
2022/09/12 13:00,14172,8019787B0,11,800106920,14071.25,US Dollar,14071.25,US Dollar,ACH,1
2022/09/09 18:19,11,8000871F0,1768,800A1EBC0,9976.58,Euro,9976.58,Euro,ACH,1
2022/09/11 19:47,1768,800A1EBC0,1638,800E2AA60,11690.39,US Dollar,11690.39,US Dollar,ACH,1
2022/09/10 11:13,2557,801AFF0B0,12063,800E6CED0,19728.79,US Dollar,19728.79,US Dollar,ACH,1
2022/09/12 18:25,12063,800E6CED0,11255,800D2DE70,19331.69,US Dollar,19331.69,US Dollar,ACH,1
2022/09/11 16:27,10,80004B460,1768,800CECAF0,11878.98,Euro,11878.98,Euro,ACH,1
2022/09/12 14:44,1768,800CECAF0,21414,800A37870,14349.29,US Dollar,14349.29,US Dollar,ACH,1
2022/09/09 17:52,15461,80B652CD0,498,80B652D20,870.75,Euro,870.75,Euro,ACH,1
2022/09/09 17:32,70,10042B6A8,244413,811B7C300,856.89,Euro,856.89,Euro,Cheque,1
2022/09/09 17:53,212108,8179399D0,247088,817939A20,2992.73,Euro,2992.73,Euro,ACH,1
2022/09/09 17:54,5923,8036F6A10,692,8036F6CE0,31957.35,Yuan,31957.35,Yuan,ACH,1
