Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/08 05:00,5175,80416BDE0,8539,80416BE80,302.78,Euro,302.78,Euro,ACH,1
2022/09/08 05:20,28711,80F1094E0,218346,80F1099E0,886.59,Euro,886.59,Euro,ACH,1
2022/09/08 05:01,138010,810E783B0,27920,810E78400,4029.15,Euro,4029.15,Euro,ACH,1
2022/09/08 05:28,18196,8038D2050,18097,8038D2230,22232.1,Yuan,22232.1,Yuan,ACH,1
2022/09/08 05:21,70,100428738,12019,80EE68F00,73615.25,Yen,73615.25,Yen,Credit Card,1
2022/09/08 05:06,70,100428780,13078,805351F40,31794.4,Rupee,31794.4,Rupee,Credit Card,1
2022/09/08 05:05,117,80E4CAFE0,238845,80E4CCAC0,1873.95,Swiss Franc,1873.95,Swiss Franc,ACH,1
2022/09/08 05:41,3229,8013A3C10,21550,8013A3BC0,2181.62,US Dollar,2181.62,US Dollar,ACH,1
2022/09/08 05:40,70,100428660,29317,810D0D150,11849.94,US Dollar,11849.94,US Dollar,Credit Card,1
2022/09/08 05:51,70,100428660,40187,81115FDA0,1609.72,US Dollar,1609.72,US Dollar,Cheque,1
2022/09/10 02:11,15231,80266F880,23691,8021353D0,16375.47,Euro,16375.47,Euro,ACH,1
2022/09/08 05:58,8823,808316D00,26580,808316D50,1000.97,Euro,1000.97,Euro,ACH,1
2022/09/08 05:48,225622,80B113F50,5627,80B1296D0,26178.66,Yuan,26178.66,Yuan,ACH,1
2022/09/08 05:41,70,1004286F0,5627,810730950,6366.0,Yuan,6366.0,Yuan,Cheque,1
2022/09/08 05:59,70,100428978,243017,80FAE3160,14.57,Swiss Franc,14.57,Swiss Franc,Credit Card,1
2022/09/08 05:39,23842,8019C0990,3149,80145D1D0,19848.61,US Dollar,19848.61,US Dollar,ACH,1
2022/09/09 18:10,3149,80145D1D0,21258,8028E8460,20898.98,US Dollar,20898.98,US Dollar,ACH,1
2022/09/08 06:58,23842,8019C0990,701,80514DE20,13737.46,US Dollar,13737.46,US Dollar,ACH,1
2022/09/10 02:16,701,80514DE20,21258,8028E8460,15254.39,US Dollar,15254.39,US Dollar,ACH,1
2022/09/08 11:14,23842,8019C0990,1,800459750,13313.45,US Dollar,13313.45,US Dollar,ACH,1
2022/09/10 17:06,1,800459750,21258,8028E8460,13313.45,US Dollar,13313.45,US Dollar,ACH,1
2022/09/08 12:48,23842,8019C0990,1267,802FBEBC0,91418.85,Yuan,91418.85,Yuan,ACH,1
2022/09/10 20:38,1267,802FBEBC0,21258,8028E8460,13811.55,US Dollar,13811.55,US Dollar,ACH,1
2022/09/08 13:50,23842,8019C0990,1665,800F24BE0,13986.49,Euro,13986.49,Euro,ACH,1
2022/09/10 21:37,1665,800F24BE0,21258,8028E8460,16389.14,US Dollar,16389.14,US Dollar,ACH,1
2022/09/08 16:30,23842,8019C0990,1674,8006A6CF0,17576.3,US Dollar,17576.3,US Dollar,ACH,1
2022/09/11 04:04,1674,8006A6CF0,21258,8028E8460,15214.2,US Dollar,15214.2,US Dollar,ACH,1
2022/09/08 18:08,23842,8019C0990,18200,803616220,108970.89,Yuan,108970.89,Yuan,ACH,1
2022/09/11 08:05,18200,803616220,21258,8028E8460,15291.64,US Dollar,15291.64,US Dollar,ACH,1
2022/09/08 23:56,23842,8019C0990,17327,805A16080,6370.0,US Dollar,6370.0,US Dollar,ACH,1
2022/09/11 11:39,17327,805A16080,21258,8028E8460,6370.0,US Dollar,6370.0,US Dollar,ACH,1
2022/09/09 02:17,23842,8019C0990,16678,806E5B990,115934.73,Ruble,115934.73,Ruble,ACH,1
2022/09/11 13:05,16678,806E5B990,21258,8028E8460,1845.05,US Dollar,1845.05,US Dollar,ACH,1
2022/09/09 04:38,23842,8019C0990,112931,8053BE3E0,118138.68,Rupee,118138.68,Rupee,ACH,1
2022/09/11 14:56,112931,8053BE3E0,21258,8028E8460,1608.55,US Dollar,1608.55,US Dollar,ACH,1
2022/09/09 09:31,23842,8019C0990,19477,80381C7A0,41375.79,Yuan,41375.79,Yuan,ACH,1
2022/09/11 15:35,19477,80381C7A0,21258,8028E8460,5182.98,US Dollar,5182.98,US Dollar,ACH,1
2022/09/09 11:49,23842,8019C0990,1490,80779F730,16497.64,Euro,16497.64,Euro,ACH,1
2022/09/11 18:27,1490,80779F730,21258,8028E8460,20182.57,US Dollar,20182.57,US Dollar,ACH,1
2022/09/09 12:20,23842,8019C0990,2454,8016EFD70,6593.51,US Dollar,6593.51,US Dollar,ACH,1
2022/09/12 03:52,2454,8016EFD70,21258,8028E8460,5500.55,US Dollar,5500.55,US Dollar,ACH,1
2022/09/08 06:24,2991,8091D0850,116715,8091D9950,1424.0,US Dollar,1424.0,US Dollar,ACH,1
2022/09/08 06:04,70,1004288A0,29064,80ADDAA80,683.29,Australian Dollar,683.29,Australian Dollar,Cheque,1
2022/09/08 06:21,36868,80D889B80,235509,80D889BD0,7382.94,Brazil Real,7382.94,Brazil Real,ACH,1
2022/09/08 06:39,70,100428858,225215,80956F230,4412.72,Canadian Dollar,4412.72,Canadian Dollar,Credit Card,1
2022/09/08 06:36,33884,80C91D900,133686,80C91D950,152673.0,Mexican Peso,152673.0,Mexican Peso,ACH,1
2022/09/08 06:47,70,100428A08,48755,812858B80,1929.23,Saudi Riyal,1929.23,Saudi Riyal,Cash,1
2022/09/08 06:50,225,813D08131,152416,813D0FDA1,0.566332,Bitcoin,0.566332,Bitcoin,Bitcoin,1
2022/09/08 07:15,11318,80EB5BFE0,236746,80EB5C2F0,29607.37,US Dollar,29607.37,US Dollar,ACH,1
2022/09/08 07:15,70,1004286A8,26818,808492BD0,167.16,Euro,167.16,Euro,Credit Card,1
2022/09/08 07:22,70,1004286A8,23003,8126D6190,760.05,Euro,760.05,Euro,Credit Card,1
2022/09/08 07:33,70,100428660,23833,807D6C2E0,2757.8,US Dollar,2757.8,US Dollar,Cheque,1
2022/09/08 07:46,131326,811E200D0,5836,811E1F600,131.3,US Dollar,131.3,US Dollar,ACH,1
2022/09/08 07:53,3514,8020DF060,2591,8020E0800,3493.96,Euro,3493.96,Euro,ACH,1
2022/09/08 07:48,70,1004286A8,1665,8033289C0,592.94,Euro,592.94,Euro,Cheque,1
2022/09/08 07:53,2915,802063150,210575,8020631A0,18376.55,Euro,18376.55,Euro,ACH,1
2022/09/08 09:40,28,80C16A640,231744,80C17F090,44821.9,Mexican Peso,44821.9,Mexican Peso,Credit Card,0
2022/09/08 10:34,2947,802CC0D00,2952,80BF93360,382.35,US Dollar,382.35,US Dollar,Cheque,0
2022/09/08 09:25,4726,80B55E3D0,10232,811623910,62.01,US Dollar,62.01,US Dollar,Cash,0
2022/09/08 12:35,12513,802D2D550,12797,805284920,3018.16,Euro,3018.16,Euro,Credit Card,0
2022/09/08 11:44,701,800888780,25981,804411C70,8939.0,US Dollar,8939.0,US Dollar,Cheque,0
2022/09/08 12:51,213,8090A9D10,210,8094E2CB0,10826.97,Canadian Dollar,10826.97,Canadian Dollar,Cheque,0
2022/09/08 10:39,19,8091088B0,19,809D4B6D0,14316.26,Canadian Dollar,14316.26,Canadian Dollar,Credit Card,0
2022/09/08 11:48,4,80079BFD0,4,80079BFD0,308.5,Yuan,308.5,Yuan,Cheque,0
2022/09/08 09:26,3123,801867210,26818,8069DAF90,1739406.53,Euro,1739406.53,Euro,Cheque,0
2022/09/08 09:19,113,8105F9C70,142836,81062FA50,687.2,Shekel,687.2,Shekel,Cheque,0
2022/09/08 09:16,115642,805CB74E0,12,805D846F0,114016.87,Rupee,114016.87,Rupee,Credit Card,0
2022/09/08 10:28,138335,80E505FD0,139298,80F5D5800,2594.64,Swiss Franc,2594.64,Swiss Franc,Cheque,0
2022/09/08 10:46,227720,80B5D5B70,222363,80BFDF120,1408.53,US Dollar,1408.53,US Dollar,Cheque,0
2022/09/08 08:17,116,80E998210,139793,80EC92E50,353.39,Swiss Franc,353.39,Swiss Franc,Cash,0
2022/09/08 11:03,2053,802EF43F0,1412,808E97DE0,58.18,US Dollar,58.18,US Dollar,Wire,0
2022/09/08 12:29,70,100428660,116214,80DDCA6A0,3619.05,US Dollar,3619.05,US Dollar,Cheque,0
2022/09/08 10:52,1412,801DBD070,125699,813D98400,309.64,US Dollar,309.64,US Dollar,Wire,0
2022/09/08 08:13,28,80A43B4E0,214,8000B8780,3968.23,Mexican Peso,3968.23,Mexican Peso,Wire,0
2022/09/08 08:04,123390,8104F3330,153032,81422BBD0,1250.56,US Dollar,1250.56,US Dollar,Cheque,0
2022/09/08 09:39,149971,812D43D30,248857,812D810F0,619405.63,Saudi Riyal,619405.63,Saudi Riyal,Cheque,0
2022/09/08 10:37,1420,800C55A10,221130,8086ABFD0,193.91,US Dollar,193.91,US Dollar,Cash,0
2022/09/08 12:42,5627,802F75F80,9417,80AD69090,139.32,Yuan,139.32,Yuan,Wire,0
2022/09/08 08:34,22806,802414540,16011,810E00230,111.4,Euro,111.4,Euro,Cheque,0
2022/09/08 12:41,3,8038AAF40,112078,80EF8E8A0,17190.57,Yuan,17190.57,Yuan,Credit Card,0
2022/09/08 10:58,16649,8060FEC00,118202,806C55AB0,66315.59,Ruble,66315.59,Ruble,Cheque,0
2022/09/08 09:50,226657,80C346B00,239453,80E89AD30,440.3,Swiss Franc,440.3,Swiss Franc,Cheque,0
2022/09/08 11:37,22345,8059DF620,110603,80968E9B0,3641.33,US Dollar,3641.33,US Dollar,Credit Card,0
2022/09/08 08:31,114674,80D0273C0,110603,811A97800,406.08,US Dollar,406.08,US Dollar,Cheque,0
2022/09/08 08:34,70,100428660,121453,80E0FDEC0,2713.95,US Dollar,2713.95,US Dollar,Cheque,0
2022/09/08 08:43,212789,805D941A0,12,805E4B100,5085916.92,Rupee,5085916.92,Rupee,Cash,0
2022/09/08 09:59,701,8010E6820,22205,8013EB020,8039.31,US Dollar,8039.31,US Dollar,Credit Card,0
2022/09/08 12:29,243897,810535010,1198,8106F6160,12186.5,Shekel,12186.5,Shekel,Cheque,0
2022/09/08 09:19,3514,8020DD140,142501,810D8F8D0,66.87,Euro,66.87,Euro,Cash,0
2022/09/08 10:34,70,1004286A8,1547,812F97860,732.06,Euro,732.06,Euro,Cheque,0
2022/09/08 08:24,122094,80C88C620,122352,813B9AFD0,151.64,Euro,151.64,Euro,Credit Card,0
2022/09/08 12:30,3229,801CE1C10,3698,80F1BE6B0,1112609.03,US Dollar,1112609.03,US Dollar,Cheque,0
2022/09/08 08:04,20,802FFC0B0,18097,803005900,17962.02,Yuan,17962.02,Yuan,Credit Card,0
2022/09/08 12:06,22957,8087EBFA0,21884,808A93590,936.67,UK Pound,936.67,UK Pound,ACH,0
2022/09/08 12:48,24856,80925BEC0,213,809DB3530,10.79,Canadian Dollar,10.79,Canadian Dollar,Cash,0
2022/09/08 10:33,26860,80B6A2270,20861,80B6A32E0,3506.24,Euro,3506.24,Euro,ACH,0
2022/09/08 12:38,1601,8005C9020,1,8006769D0,180653.15,US Dollar,180653.15,US Dollar,Cheque,0
2022/09/08 12:09,70,1004289C0,143430,8113B45C0,393.25,Shekel,393.25,Shekel,Cash,0
2022/09/08 12:11,1467,8004625E0,220,801121640,235.1,US Dollar,235.1,US Dollar,ACH,0
2022/09/08 12:42,4726,804891C20,12719,80564C0C0,102.4,US Dollar,102.4,US Dollar,ACH,0
2022/09/08 10:29,16136,802923A20,16333,803341720,1633.57,US Dollar,1633.57,US Dollar,Cheque,0
2022/09/08 12:08,117435,806AA1200,118190,806B35030,9251.43,Ruble,9251.43,Ruble,Cheque,0
2022/09/08 09:06,23,800102060,1501,800AABEF0,54613.3,Euro,54613.3,Euro,Cheque,0
2022/09/08 12:29,70,1004286A8,244723,8131B8490,2411.55,Euro,2411.55,Euro,Credit Card,0
2022/09/08 12:03,701,8010ECEE0,6803,805AD9A80,906.81,US Dollar,906.81,US Dollar,Cash,0
2022/09/08 12:23,220,813CBE9C1,152627,81438DE01,0.339695,Bitcoin,0.339695,Bitcoin,Bitcoin,0
2022/09/08 08:57,241636,80F2245B0,139828,80FD22BA0,111.55,Swiss Franc,111.55,Swiss Franc,Cheque,0
2022/09/08 11:11,4403,80276C150,14325,80D468CD0,995.68,US Dollar,995.68,US Dollar,Cash,0
2022/09/08 12:09,16224,8028628A0,130342,812A55490,15.31,US Dollar,15.31,US Dollar,Credit Card,0
2022/09/08 09:32,220,813E4A7A1,126,8146BB591,0.146326,Bitcoin,0.146326,Bitcoin,Bitcoin,0
2022/09/08 09:01,12,800647680,1292,80075B730,190.07,US Dollar,190.07,US Dollar,Credit Card,0
2022/09/08 10:30,3,80751DAF0,29944,80489F430,10998.47,Yuan,10998.47,Yuan,Cheque,0
2022/09/08 11:37,39556,80ED1A7E0,240018,80EDD3CA0,138.12,Swiss Franc,138.12,Swiss Franc,Cheque,0
2022/09/08 09:23,22775,807747F40,221279,81300C5C0,47.25,Euro,47.25,Euro,Cheque,0
2022/09/08 08:25,113,80FF9B990,245090,810BA5630,1760.81,Shekel,1760.81,Shekel,Cheque,0
2022/09/08 08:51,211,80BE9FD60,123612,80BEA12D0,2358.75,UK Pound,2358.75,UK Pound,ACH,0
2022/09/08 09:58,1674,800545B00,11642,80993FE50,558.77,US Dollar,558.77,US Dollar,Cheque,0
2022/09/08 12:54,10,80030ADD0,14433,8037B7170,4383.6,US Dollar,4383.6,US Dollar,Cheque,0
2022/09/08 11:09,210404,808460D00,17400,808A99F40,2808.71,US Dollar,2808.71,US Dollar,Credit Card,0
2022/09/08 11:14,210185,8040E0160,212048,80C41FE30,1410060.57,Yen,1410060.57,Yen,Cheque,0
2022/09/08 10:50,3051,801784B90,9371,8141795E0,5114.27,US Dollar,5114.27,US Dollar,ACH,0
2022/09/08 12:40,22758,8010C74E0,13083,80A8FFD80,81268.54,Euro,81268.54,Euro,Cheque,0
2022/09/08 08:32,39721,80E9E6F20,137218,80ED5FC70,3184.9,Swiss Franc,3184.9,Swiss Franc,Cheque,0
2022/09/08 12:27,14387,805B7B0D0,110836,813B0F0B0,688.55,US Dollar,688.55,US Dollar,Credit Card,0
2022/09/08 08:12,3655,802754230,214100,8128ACCF0,17.64,Euro,17.64,Euro,Credit Card,0
2022/09/08 11:10,70,1004286A8,21387,8029EC410,204.62,Euro,204.62,Euro,Credit Card,0
2022/09/08 09:31,137218,80E1A2C30,138395,80F8674F0,25.47,Swiss Franc,25.47,Swiss Franc,ACH,0
2022/09/08 12:57,1729,800B30010,23537,80156E110,669.92,US Dollar,669.92,US Dollar,Cheque,0
2022/09/08 09:11,220,813B3ECC1,152416,813C32161,0.010989,Bitcoin,0.010989,Bitcoin,Bitcoin,0
2022/09/08 08:18,1501,800E60520,21387,800E607A0,1444.5,Euro,1444.5,Euro,ACH,0
2022/09/08 12:37,243947,80FFF10D0,243614,81013CCC0,1218.8,Shekel,1218.8,Shekel,Cheque,0
2022/09/08 11:24,131086,80C1A2FE0,213,80C1A6900,411.97,Mexican Peso,411.97,Mexican Peso,ACH,0
2022/09/08 11:33,19925,803AFE300,15,80405EDF0,612667.5,Yen,612667.5,Yen,Cash,0
2022/09/08 11:36,70,1004286A8,3489,80B67EB00,10958.19,Euro,10958.19,Euro,Credit Card,0
2022/09/08 11:20,122055,8096A8D20,125645,809827280,502.52,Canadian Dollar,502.52,Canadian Dollar,Credit Card,0
2022/09/08 08:46,1665,8011EEE40,15980,80A386540,24218355.62,US Dollar,24218355.62,US Dollar,Cash,0
2022/09/08 12:11,1241,80082C2C0,23537,802394170,135.78,US Dollar,135.78,US Dollar,Credit Card,0
2022/09/08 09:32,240018,80E8BC4A0,112,80F75E3F0,113.47,Swiss Franc,113.47,Swiss Franc,Cash,0
2022/09/08 11:07,9665,803A9D5B0,15,8046B34E0,5073.85,Yen,5073.85,Yen,Cash,0
2022/09/08 09:45,19,80A1048B0,27621,80A110F30,1550.91,Australian Dollar,1550.91,Australian Dollar,Credit Card,0
2022/09/08 08:55,32564,80BE73190,213,80BEC6180,2984.05,Mexican Peso,2984.05,Mexican Peso,Credit Card,0
2022/09/08 11:35,21550,801B79AD0,908,80229DE50,5196.33,US Dollar,5196.33,US Dollar,Cash,0
2022/09/08 08:48,142836,81124A470,43818,8113B5600,9834.27,Shekel,9834.27,Shekel,Cheque,0
2022/09/08 09:48,47901,8135B2560,248937,812659780,2945.83,Euro,2945.83,Euro,Cheque,0
2022/09/08 09:14,228009,80A7DDB20,28094,80A7F5BD0,5827.4,Australian Dollar,5827.4,Australian Dollar,ACH,0
2022/09/08 11:47,70,1004286A8,1547,802DC1BE0,460.85,Euro,460.85,Euro,Cheque,0
2022/09/08 12:02,126,813437EC1,15,813B7C901,0.011169,Bitcoin,0.011169,Bitcoin,Bitcoin,0
2022/09/08 08:57,126,813D06EC1,254595,814034011,0.04871,Bitcoin,0.04871,Bitcoin,Bitcoin,0
2022/09/08 11:18,23833,801771650,10232,8052FC5F0,12163.2,US Dollar,12163.2,US Dollar,Credit Card,0
2022/09/08 10:19,71,804C5D720,112637,804CC5790,19581.08,Rupee,19581.08,Rupee,Wire,0
2022/09/08 08:35,1916,800D93700,22806,801827EC0,72.81,Euro,72.81,Euro,Credit Card,0
2022/09/08 08:41,13327,8047A65B0,28771,807807EA0,1001.17,US Dollar,1001.17,US Dollar,Cheque,0
2022/09/08 07:52,113865,8104B3050,113865,8104B3050,1656.74,Shekel,490.6,US Dollar,ACH,0
2022/09/08 12:22,70,1004286A8,16431,802E7A0E0,14.87,Euro,14.87,Euro,Cash,0
2022/09/08 10:56,21831,80386E500,28711,812667780,160.95,Euro,160.95,Euro,Cheque,0
2022/09/08 11:32,16649,806155B60,16649,80626B3F0,6790.12,Ruble,6790.12,Ruble,Credit Card,0
2022/09/08 11:48,20727,8079A3640,1502,80A8E50F0,418.25,Euro,418.25,Euro,ACH,0
2022/09/08 09:45,213,80BE86CC0,32814,80C18E010,7821.39,Mexican Peso,7821.39,Mexican Peso,Cash,0
2022/09/08 12:42,70,100428660,244490,8144492D0,4071.48,US Dollar,4071.48,US Dollar,Cheque,0
2022/09/08 08:44,3420,8015E0650,3698,8053DE690,5477.87,US Dollar,5477.87,US Dollar,Cheque,0
2022/09/08 12:05,1669,8016FA9E0,5466,8021AEA10,387.08,Euro,387.08,Euro,Credit Card,0
2022/09/08 12:23,3881,8025A8400,21745,80C55EB40,498.1,Euro,498.1,Euro,Credit Card,0
2022/09/08 11:20,70,1004286F0,20822,80AA1AA10,32.36,Yuan,32.36,Yuan,Cheque,0
2022/09/08 12:24,21940,8015FD5E0,795,8021C1140,5896.83,US Dollar,5896.83,US Dollar,Cheque,0
2022/09/08 09:52,8805,80534F890,116845,8139EB0E0,63.19,US Dollar,63.19,US Dollar,Credit Card,0
2022/09/08 12:37,11642,80A6C4720,908,81349B260,69.94,US Dollar,69.94,US Dollar,Credit Card,0
2022/09/08 10:46,70,100428660,12585,8097A88F0,1115.26,US Dollar,1115.26,US Dollar,Cheque,0
2022/09/08 12:48,1292,8001CA830,11107,80D204DB0,286.6,US Dollar,286.6,US Dollar,Credit Card,0
2022/09/08 08:01,29251,809F972B0,22345,80D920C90,3235.68,US Dollar,3235.68,US Dollar,Cash,0
2022/09/08 10:03,11474,800A27E60,12719,801271D00,480.16,US Dollar,480.16,US Dollar,Credit Card,0
2022/09/08 10:07,70,1004286A8,215242,811C0E920,1129.91,Euro,1129.91,Euro,Credit Card,0
2022/09/08 07:32,11157,801DB94A0,14325,801A21E40,16952.33,US Dollar,16952.33,US Dollar,ACH,1
2022/09/08 12:06,21,803F9CB00,14325,801A21E40,16979.61,US Dollar,16979.61,US Dollar,ACH,1
2022/09/08 15:38,10581,8044E2C30,14325,801A21E40,444.61,US Dollar,444.61,US Dollar,ACH,1
2022/09/08 16:30,1601,801139C30,14325,801A21E40,4787.29,US Dollar,4787.29,US Dollar,ACH,1
2022/09/08 17:40,13057,8019D0940,14325,801A21E40,2384.81,US Dollar,2384.81,US Dollar,ACH,1
2022/09/09 07:08,1522,8010F4680,14325,801A21E40,14246.13,US Dollar,14246.13,US Dollar,ACH,1
2022/09/09 16:35,11657,801479230,14325,801A21E40,4663.0,US Dollar,4663.0,US Dollar,ACH,1
2022/09/09 17:25,13858,801820540,14325,801A21E40,9511.58,US Dollar,9511.58,US Dollar,ACH,1
2022/09/10 18:48,1267,803146110,14325,801A21E40,6620.88,US Dollar,6620.88,US Dollar,ACH,1
2022/09/11 12:09,2947,804290F90,14325,801A21E40,15088.57,US Dollar,15088.57,US Dollar,ACH,1
2022/09/11 14:52,210404,805090B10,14325,801A21E40,5596.26,US Dollar,5596.26,US Dollar,ACH,1
2022/09/11 15:07,18200,8084CA790,14325,801A21E40,19128.93,US Dollar,19128.93,US Dollar,ACH,1
2022/09/11 20:40,10,8003E7740,14325,801A21E40,11474.13,US Dollar,11474.13,US Dollar,ACH,1
2022/09/08 07:39,70,100428A51,153502,814004211,1.001493,Bitcoin,1.001493,Bitcoin,Bitcoin,1
2022/09/08 08:13,70,100428660,117299,80BB9E670,268.06,US Dollar,268.06,US Dollar,Credit Card,1
2022/09/08 08:02,2591,800AEAC00,1,8001E6840,19874.09,US Dollar,19874.09,US Dollar,ACH,1
2022/09/10 16:36,1,8001E6840,22,8000EE420,15526.31,Euro,15526.31,Euro,ACH,1
2022/09/08 08:46,2591,800AEAC00,1,8001BA930,16439.17,US Dollar,16439.17,US Dollar,ACH,1
2022/09/10 17:44,1,8001BA930,22,8000EE420,12675.54,Euro,12675.54,Euro,ACH,1
2022/09/08 09:52,2591,800AEAC00,23,80027A2B0,4428.75,Euro,4428.75,Euro,ACH,1
2022/09/11 10:28,23,80027A2B0,22,8000EE420,4411.66,Euro,4411.66,Euro,ACH,1
2022/09/08 14:41,2591,800AEAC00,220,8001576B0,16880.57,US Dollar,16880.57,US Dollar,ACH,1
2022/09/11 12:23,220,8001576B0,22,8000EE420,13322.2,Euro,13322.2,Euro,ACH,1
2022/09/08 16:16,2591,800AEAC00,1502,8009FD120,261675.02,Euro,261675.02,Euro,ACH,1
2022/09/11 13:19,1502,8009FD120,22,8000EE420,261675.02,Euro,261675.02,Euro,ACH,1
2022/09/08 18:01,2591,800AEAC00,1665,8006A4A30,172117.87,US Dollar,172117.87,US Dollar,ACH,1
2022/09/11 15:51,1665,8006A4A30,22,8000EE420,122502.72,Euro,122502.72,Euro,ACH,1
2022/09/08 19:17,2591,800AEAC00,20,8002DA960,1929.85,Euro,1929.85,Euro,ACH,1
2022/09/11 17:19,20,8002DA960,22,8000EE420,1947.17,Euro,1947.17,Euro,ACH,1
2022/09/09 12:39,2591,800AEAC00,410,8003AA6D0,306.49,Euro,306.49,Euro,ACH,1
2022/09/11 19:33,410,8003AA6D0,22,8000EE420,280.84,Euro,280.84,Euro,ACH,1
2022/09/09 22:47,2591,800AEAC00,11,8007F79F0,15362.82,Euro,15362.82,Euro,ACH,1
2022/09/11 21:15,11,8007F79F0,22,8000EE420,13468.05,Euro,13468.05,Euro,ACH,1
2022/09/10 10:50,2591,800AEAC00,795,8005A64B0,6792.95,US Dollar,6792.95,US Dollar,ACH,1
2022/09/11 23:03,795,8005A64B0,22,8000EE420,5553.65,Euro,5553.65,Euro,ACH,1
2022/09/10 13:46,2591,800AEAC00,908,8005C1970,2382.0,US Dollar,2382.0,US Dollar,ACH,1
2022/09/12 03:44,908,8005C1970,22,8000EE420,2258.9,Euro,2258.9,Euro,ACH,1
2022/09/08 08:07,223030,81364F9C0,18428,813656550,3592.41,Euro,3592.41,Euro,ACH,1
2022/09/08 08:43,11405,801D49930,22205,801D49B70,982.22,US Dollar,982.22,US Dollar,ACH,1
2022/09/08 08:57,70,100428660,908,801FFD5D0,8792.54,US Dollar,8792.54,US Dollar,Credit Card,1
2022/09/08 08:38,16254,809839EE0,219449,80983DB50,3029.08,Euro,3029.08,Euro,ACH,1
2022/09/08 08:37,23691,80BD7B910,6625,80BD7BB30,4517.63,Euro,4517.63,Euro,Cheque,1
2022/09/08 08:33,70,1004288A0,27621,80A12B9C0,113.62,Australian Dollar,113.62,Australian Dollar,Cash,1
2022/09/08 08:31,254565,813E5AF41,153827,813F4EC01,0.179026,Bitcoin,0.179026,Bitcoin,Bitcoin,1
2022/09/08 09:19,1068,801562690,21940,801562B40,96.79,US Dollar,96.79,US Dollar,ACH,1
2022/09/08 09:18,70,100428660,123773,80C311B10,94.29,US Dollar,94.29,US Dollar,Credit Card,1
2022/09/08 09:07,70,100428660,113744,80DF1FC30,8725.63,US Dollar,8725.63,US Dollar,Cash,1
2022/09/08 09:09,28317,80A5E74C0,28,80A5E71D0,1337.56,Australian Dollar,1337.56,Australian Dollar,ACH,1
2022/09/08 09:35,70,100428660,1411,8008CF190,219.57,US Dollar,219.57,US Dollar,Cash,1
2022/09/08 09:30,13037,805AA9B50,27444,805AA9CE0,1708.18,US Dollar,1708.18,US Dollar,ACH,1
2022/09/08 09:37,70,100428660,9371,809F14180,9987.44,US Dollar,9987.44,US Dollar,Cheque,1
2022/09/08 09:47,70,1004286A8,17854,80ABEC2B0,333.1,Euro,333.1,Euro,Credit Card,1
2022/09/08 09:34,70,1004286A8,218050,812E5F7C0,1868.6,Euro,1868.6,Euro,Credit Card,1
2022/09/08 09:36,70,1004288E8,214,80B70CA10,16398.77,Mexican Peso,16398.77,Mexican Peso,Cheque,1
2022/09/08 10:08,1467,800E90CA0,115700,800E90D90,27468.83,US Dollar,27468.83,US Dollar,ACH,1
2022/09/08 10:17,70,1004286A8,1502,8025EE710,227.11,Euro,227.11,Euro,Cheque,1
2022/09/08 10:17,70,1004286A8,6052,806605240,6348.06,Euro,6348.06,Euro,Cheque,1
2022/09/08 10:18,22,809FB6740,12513,809FB67E0,1316.51,Euro,1316.51,Euro,ACH,1
2022/09/08 10:14,15,80A6CC9A0,228054,80A6CD550,4635.79,Australian Dollar,4635.79,Australian Dollar,ACH,1
2022/09/08 10:16,211,80CEE9820,235509,80CEEC460,49680.75,Brazil Real,49680.75,Brazil Real,ACH,1
2022/09/08 10:24,119,80FD88340,1198,80FD885C0,3771.78,Shekel,3771.78,Shekel,ACH,1
2022/09/08 10:04,15040,8111CA220,22758,802716DD0,7225.17,Euro,7225.17,Euro,ACH,1
2022/09/10 07:18,22758,802716DD0,10,80CCC1960,46443.8,Brazil Real,46443.8,Brazil Real,ACH,1
2022/09/08 16:22,15040,8111CA220,38478,80EDE0B20,1399.61,Swiss Franc,1399.61,Swiss Franc,ACH,1
2022/09/10 12:28,38478,80EDE0B20,10,80CCC1960,8345.86,Brazil Real,8345.86,Brazil Real,ACH,1
2022/09/08 17:09,15040,8111CA220,210690,803F63CA0,306913.49,Yen,306913.49,Yen,ACH,1
2022/09/10 13:31,210690,803F63CA0,10,80CCC1960,16422.61,Brazil Real,16422.61,Brazil Real,ACH,1
2022/09/09 11:49,15040,8111CA220,111443,807A67850,3169.08,US Dollar,3169.08,US Dollar,ACH,1
2022/09/10 15:49,111443,807A67850,10,80CCC1960,15060.01,Brazil Real,15060.01,Brazil Real,ACH,1
2022/09/09 13:15,15040,8111CA220,20822,808F66DC0,51424.51,Yuan,51424.51,Yuan,ACH,1
2022/09/11 07:25,20822,808F66DC0,10,80CCC1960,41708.54,Brazil Real,41708.54,Brazil Real,ACH,1
2022/09/09 19:02,15040,8111CA220,2591,800516840,6804.2,Euro,6804.2,Euro,ACH,1
2022/09/12 00:25,2591,800516840,10,80CCC1960,51670.5,Brazil Real,51670.5,Brazil Real,ACH,1
2022/09/08 10:59,10709,807F522A0,25536,807F524D0,3128.37,Euro,3128.37,Euro,ACH,1
2022/09/08 10:55,129692,80B24B130,127999,80B24B300,6652.13,Australian Dollar,6652.13,Australian Dollar,ACH,1
